"adult","backdrop_path","id","original_language","original_title","overview","popularity","poster_path","release_date","title","video","vote_average","vote_count","genre_Drama","genre_Romance","genre_Adventure","genre_Comedy","genre_Action","genre_War","genre_Documentary","genre_Music","genre_Crime","genre_Western","genre_History","genre_Thriller","genre_Science Fiction","genre_Fantasy","genre_Horror","genre_Animation","genre_Mystery","genre_Family","genre_TV Movie"
FALSE,"/ebgjvr2dwubTYzOfa419bAzumQ0.jpg",82474,"en","7th Heaven","In 1910s Paris, a sewer worker disillusioned with Christianity feels his prayers have been answered when he chances upon a street waif and they fall in love.",6.049,"/wdSn5awvsTklNxwDlEoYKLpeYnl.jpg","1927-09-10","7th Heaven",FALSE,7.337,95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/i8edOwiD3vmYto3WcnKjfFXlgH0.jpg",631,"en","Sunrise: A Song of Two Humans","A married farmer falls under the spell of a slatternly woman from the city, who tries to convince him to drown his wife.",16.637,"/oj8ZW8jKXBSs8F1e5iWsTUeXSJW.jpg","1927-11-04","Sunrise: A Song of Two Humans",FALSE,7.841,801,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,NA,79760,"en","The Dove","Norma Talmadge plays a Mexican saloon singer, known as 'The Dove.' She is romanced by a young caballero and menaced by a Villa-like brute of a dictator, played by Noah Beery.",0.377,"/ttnc8Rd4hdHj8soNqKmyDXnIJtd.jpg","1927-12-31","The Dove",FALSE,6.5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/pA00hZqh3GdcuK1j8rtWNNnCeIb.jpg",171341,"en","The Devil Dancer","An English explorer disturbed by the practices of an isolated tribe attempts to rescue a native girl he has become fascinated with.  THE DEVIL DANCER was highly praised at time of release for its exquisite cinematography, especially in the use of light and shadow. The film received an Academy Award nomination in this category. Sadly, it is among the lost. No prints or negatives are known to survive.",2.416,"/lG6Fmnls91DT6gxXXWnb4YZ7yIa.jpg","1927-11-03","The Devil Dancer",FALSE,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/9RSA0tT2B1yx7aS1SQsKdy3GiXe.jpg",102384,"en","Two Arabian Knights","During World War I, two American soldiers fight to escape the Germans while squabbling over a beautiful harem girl.  Preserved by the Academy Film Archive in partnership with University of Nevada, Las Vegas Foundation in 2016.",3.877,"/6SXSpSl2hVVW3rVWh3A1aUB2tYk.jpg","1927-09-23","Two Arabian Knights",FALSE,6.045,22,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/oYvAUYpfnHvJq87uBaPRWa5lboa.jpg",183587,"en","Sorrell and Son","Stephen Sorrell, a decorated war hero, raises his son Kit alone after Kit's mother deserts husband and child in the boy's infancy. Sorrell loses a promising job offer and is forced to take work as a menial. Both his dignity and his health are damaged as he suffers under the exhausting labor and harsh treatment he receives as a hotel porter. But Sorrell thrives in the knowledge that his son will benefit from his labors. Sorrell has allowed the boy to believe his mother dead, but when the mother shows up, wanting to re-enter the young man's life, Sorrell must make hard decisions.  Preserved and restored by the Academy Film Archive in 2004.",3.083,"/7IXlYJn21czo0OnXsy11eBY6KAK.jpg","1927-12-02","Sorrell and Son",FALSE,5.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/soJGAjMOnvHaWZvAZm7r5OMTpM4.jpg",28966,"en","Wings","Two young men, one rich, one middle class, both in love with the same woman, become US Air Corps fighter pilots and, eventually, heroic flying aces during World War I. Devoted best friends, their mutual love of the girl eventually threatens their bond. Meanwhile, a hometown girl who's the lovestruck lifelong next door neighbor of one of them pines away.",16.705,"/kEl6KCBgdmT1Nex3ka0EIWAOmtm.jpg","1927-08-12","Wings",FALSE,7.2,273,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/1k0js40cfTjyy6US87oGFjEwzA9.jpg",44657,"en","Chang: A Drama of the Wilderness","Elephants disrupt the lives of a family deep in the jungles of Northern Siam, and an entire village.",3.052,"/cHp0S8HojQh1Rmo8ILJ9OOznRdv.jpg","1927-04-29","Chang: A Drama of the Wilderness",FALSE,6.65,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/515FMUnY7irFM0zsMKPvclMUUnJ.jpg",939,"en","The Jazz Singer","A young Jewish man is torn between tradition and individuality when his old-fashioned family objects to his career as a jazz singer. This is the first full length feature film to use synchronized sound, and is the original film musical.",9.491,"/wr8Pt1GO87cwB3210TO3JTNDsUc.jpg","1927-10-06","The Jazz Singer",FALSE,6.089,218,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/1NYCVTVWmwy0r5KYD1CXk8RcRyj.jpg",42565,"en","Underworld","Boisterous gangster kingpin Bull Weed rehabilitates his former lawyer from his alcoholic haze, but complications arise when he falls for Weed's girlfriend.",4.765,"/6ZjgbeCwS7sipil1J221lbjaqGG.jpg","1927-08-20","Underworld",FALSE,7,73,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FALSE,NA,218413,"en","The Private Life of Helen of Troy","Setting the standard for his later light-hearted biopics The Private Life of Henry VIII and Rembrandt, producer-director Alexander Korda steadfastly refuses to take any of The Private Life of Helen of Troy seriously. Maria Corda, wife of the director, plays the title character as a fetchingly underdressed coquette, oblivious to all the political turmoil she's causing when she allows the handsome Paris (Ricardo Cortez) to kidnap her. Meanwhile, poor King Menelaus (Lewis Stone), Helen's husband, stands by in stoic silence, just as he's done on previous occasions when his wife succumbed to the charms of various sexy suitors (one of whom is played by future cowboy star ""Wild Bill"" Elliot). Finally galvanized into action, Menelaus reclaims his bride, who seems none the worse for wear for her experiences.",2.517,"/mZft19Osx7lF4qgsRP4snsC8ofm.jpg","1927-12-09","The Private Life of Helen of Troy",FALSE,3.5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/VRjzMGnGuAXycd1alavkwgAqQJ.jpg",83989,"en","In Old Arizona","Army Sergeant Mickey Dunn sets out in pursuit of the Cisco Kid, a notorious if kind-hearted and charismatic bandit of the Old West. The Kid spends much of his loot on Tonia, the woman he loves, not realizing that she is being unfaithful to him in his absence. Soon, with her oblivious paramour off plying his trade, Tonia falls in with Dunn, drawn by the allure of a substantial reward for the Kid's capture -- dead or alive. Together, they concoct a plan to ambush and do away with the Cisco Kid once and for all.",2.479,"/x1XSQeLUdoi72P5UOXqAyL46B9a.jpg","1928-12-25","In Old Arizona",FALSE,5.296,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FALSE,"/qOtMWhrZpqXsRtu2VLDtCDpF8XC.jpg",83990,"en","The Patriot","In 18th-Century Russia, the Czar, Paul, is surrounded by murderous plots and trusts only Count Pahlen. Pahlen wishes to protect his friend, the mad king, but because of the horror of the king's acts, he feels that he must remove him from the throne.",1.931,"/9L5mhObh42jRHBBtHZ2J7eC4RTt.jpg","1928-09-01","The Patriot",FALSE,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/oDkwGTYJCx7ATqdRCK9elVJu02g.jpg",85634,"en","The Barker","A successful carnival barker deals with the arrival of his eager son, who he'd hoped would stay far from the carnival world, his son's entanglement with a showgirl, and his own jealous mistress.",1.245,"/aAkAPp33viKqqzzueFaXsLVkPC1.jpg","1928-10-02","The Barker",FALSE,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/xaKaXAzDxxABeQC6CCPGBCWme8i.jpg",104214,"en","The Divine Lady","Lady Hamilton's love affair with Admiral Horatio Nelson rocks the British Empire.",3.747,"/kDMZL9CSDZ9iZhMXC2L4E09WpMS.jpg","1928-12-26","The Divine Lady",FALSE,5.273,22,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
FALSE,"/vW6MatSQJ0vi24ZdicPTPjGS4yC.jpg",28391,"en","Street Angel","A spirited young woman finds herself destitute and on the streets before joining a traveling carnival, where she meets a vagabond painter.",6.111,"/rGDFZRIwZPYocBvspSB7RGQMzXq.jpg","1928-04-09","Street Angel",FALSE,7,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/44c3n8032AIXsSNF92ITAlMwFr.jpg",42614,"en","Our Dancing Daughters","A flapper who's secretly a good girl and a gold-digging floozy masquerading as an ingénue both vie for the hand of a millionaire.",2.497,"/ifilTkhpv4G49vZpSyWo0vYuh4z.jpg","1928-09-01","Our Dancing Daughters",FALSE,6.444,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/twa5pQHucDuDPqDfsEYtB2WC2UF.jpg",53161,"en","White Shadows in the South Seas","An alcoholic doctor on a Polynesian island, disgusted by white exploitation of the natives, finds himself marooned on a pristinely beautiful island.",2.624,"/cVXcwvi6Ka0cmopbxQvzkjBrfmk.jpg","1928-11-11","White Shadows in the South Seas",FALSE,6.568,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/h3ejqIZ46ZZSHzwSCABI7756kLD.jpg",171624,"en","4 Devils","The circus provides the backdrop for this melodrama that chronicles the lives of four children raised within the big top. Film historian and collector William K. Everson stated that the only surviving print was lost by actress Mary Duncan who had borrowed it from Fox Studios. In the December 1974 issue of ""Films in Review,"" he explained that Mary Duncan, one of the film's stars, wanted it to show to a group of friends in Florida. The star was aware that it was a dangerous nitrate print and assumed that Fox had others. She threw the only copy in the ocean, a mistake characterized by Everson as ""a monumental blunder to rank with Balaclava, Sarajevo, and the Fall of Babylon as one of history's blackest moments.""",2.437,"/7G71ryJRJbu8bC6oixxzC87BMz0.jpg","1928-10-03","4 Devils",FALSE,7,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/o7ItFstZ5eabAZ95b1IdyM10N4J.jpg",423732,"en","The Drag Net","A 1928 silent film crime drama produced by Famous Players-Lasky and distributed by Paramount Pictures, directed by Josef von Sternberg from an original screen story and starring George Bancroft and Evelyn Brent.",0.88,"/yrOojQVqRNIfnQj6dtN8lh02KiA.jpg","1928-05-01","The Drag Net",FALSE,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FALSE,"/67p8CL0qtq4ff8AEgAPDX8d3VeU.jpg",189930,"en","Riley the Cop","In this early comedy from John Ford, Riley is a New York Irish cop sent to Germany to track down a young man who stole money from a local bakery.",4.525,"/R1DnElkjq1g19pCM6lzoyKpsae.jpg","1928-11-25","Riley the Cop",FALSE,5.6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/sqWMX6aCANfcHHVTcHkHAmFACc2.jpg",42615,"en","A Woman of Affairs","Childhood friends Diana, Neville and David are caught in a love triangle as adults. Diana and Neville have long been smitten with each other, but her father disapproves of the relationship, resulting in her eventual marriage to David. It's not long after their wedding, however, that tragedy strikes, sending Diana on a downward spiral. When Neville reappears in her life, will he be able to save her from her own misery?",2.587,"/4mPXzRGMBKrzN9XBrEgPoxhdbu.jpg","1928-12-15","A Woman of Affairs",FALSE,6.6,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/lAhQmZJkcL3CjIyfzA3cDQeOLo.jpg",84274,"en","Disraeli","Prime Minister of Great Britain Benjamin Disraeli outwits the subterfuge of the Russians and chicanery at home in order to secure the purchase of the Suez Canal.",1.132,"/eVJpfh42k1SXkwyAQGzEdM3xSvf.jpg","1929-11-01","Disraeli",FALSE,5.1,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FALSE,"/nYvQRR3s5zVwiOmC5KM33L6jSSV.jpg",81829,"en","Bulldog Drummond","Bulldog Drummond is a British WWI veteran who longs for some excitement after he returns to the humdrum existence of civilian life. He gets what he's looking for when a girl requests his help in freeing her uncle from a nursing home. She believes the home is just a front and that her uncle is really being held captive while the culprits try to extort his fortune from him.",1.366,"/7pN3nEDQBfQRjrtgOwJ3WBBm23F.jpg","1929-05-02","Bulldog Drummond",FALSE,6.455,22,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FALSE,"/jV5avTZrTMm3XQJVnMGktrM8RlI.jpg",99767,"en","Their Own Desire","Lally is a rich girl whose father writes books and plays polo. After 23 years of marriage her father decides to divorce Lally's mother and remarry to soon-to-be-divorced Beth Cheever. This sours Lally on all men. While on vacation with her mother she meets Jack, who succeeds in stealing her heart. Then Lally discovers that Jack is the son of Beth Cheever, the woman who is to marry her father.",1.778,"/wZBKzVhozA3zI4aAmAYlBsmdzh2.jpg","1929-12-27","Their Own Desire",FALSE,4.8,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/qoNihbuFTophbYa5NRLwyqs1a1w.jpg",53796,"en","The Trespasser","A stenographer who works for a lawyer falls in love with and marries a wealthy young man. His family has the marraige annulled, after which she gives birth to a child. Her former boss helps her out to ensure the child's welfare, which starts gossip that she is a ""kept woman.""",1.861,"/8IIvlovQzJ4BXbdNiAvtXRbu90u.jpg","1929-11-11","The Trespasser",FALSE,6.667,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/iu55XOBLoKKjFBRFTPTZizKn0jp.jpg",51759,"en","The Love Parade","The queen of mythical Sylvania marries a courtier, who finds his new life unsatisfying.",3.558,"/pWAoFnPsH4gYiFGqLwzicyMazdh.jpg","1930-01-18","The Love Parade",FALSE,6.6,31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/1f9Jg3GP8rXmzvtgQPwtIDBQviY.jpg",134914,"en","Sally","Sally is an orphan who was named by the telephone exchange where she was abandoned as a baby. In the orphanage, she discovered the joy of dancing. Working as a waitress, she serves Blair (Alexander Gray), and they both fall for each other, but Blair is engaged to socialite Marcia. Sally is hired to impersonate a famous Russian dancer named Noskerova, but at that engagement, she is found to be a phoney. Undaunted, she proceeds with her life and has a show on Broadway, but she still thinks of Blair.",1.596,"/aEBiuICYvpXqEWNq2eSRBU8PELi.jpg","1930-01-12","Sally",FALSE,6.833,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/aYm06AmXLNbWMPacucu34e25tpI.jpg",72856,"en","Hallelujah","A black laborer turns preacher after accidentally killing a man.",2.455,"/eRRhrNMQkYLq90ZvwDqqMMebZWB.jpg","1929-08-20","Hallelujah",FALSE,6.633,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/29NxgDZk1wbrniCM7o0ebKaWKkF.jpg",104209,"en","The Royal Family of Broadway","Julie Cavendish comes from a family of great Broadway actors. Her mother Fanny staunchly continues acting. Her boisterous brother Tony is fleeing a breach of promise suit in Hollywood. Her daughter Gwen must decide between going on stage, or settling down in a conventional marriage. Julie is just thinking that it would be nice to retire and get married, when who should turn up but her old beau, Gilmore Marshal, the platinum magnate from South America.",2.274,"/9pQK0meFVbnuH39PDl99CG1ozDD.jpg","1930-12-22","The Royal Family of Broadway",FALSE,5.5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/fyIbxqQ75Ma9jXmSr4OxXZ0UkOa.jpg",42641,"en","Morocco","The Foreign Legion marches in to Mogador with booze and women in mind just as singer Amy Jolly arrives from Paris to work at Lo Tinto's cabaret. That night, insouciant legionnaire Tom Brown catches her inimitably seductive, tuxedo-clad act. Both bruised by their past lives, the two edge cautiously into a no-strings relationship while being pursued by others. But Tom must leave on a perilous mission: is it too late for them?",6.811,"/jDqZsxyv35iyJWW0mANk1RhxhJp.jpg","1930-11-14","Morocco",FALSE,6.326,141,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/tffrbnKlVzcYlXxBNOcf5zWWnZx.jpg",85505,"en","Min and Bill","Min, the owner of a dockside hotel, is forced to make difficult decisions about the future of Nancy, the young woman she took in as an infant.",3,"/9I8cAo1fbEeztrgvbNwk18xqTwz.jpg","1930-11-29","Min and Bill",FALSE,6.273,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/8Fmv4RDNvKXh2veFeTbYSLgg7AU.jpg",166589,"en","Sin Takes a Holiday","Dowdy Sylvia accepts her boss' marriage proposal, even though he only asked her to avoid marriage to another woman. As a wealthy wife, Sylvia changes from ugly duckling to uninhibited swan and even contemplates having an affair with a man she meets during a trip to Paris.",3.839,"/hQPawHenOwMcR6K7QRuSUliOozZ.jpg","1930-11-10","Sin Takes a Holiday",FALSE,5.8,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/mVUzOA8NMZ3JRPmV3x9ecCcF7XD.jpg",90395,"en","Just Imagine","New York, 1980: airplanes have replaced cars, numbers have replaced names, pills have replaced food, government-arranged marriages have replaced love, and test tube babies have replaced ... well, you get the idea. Scientists revive a man struck by lightning in 1930; he is rechristened ""Single O"". He is befriended by J-21, who can't marry the girl of his dreams because he isn't ""distinguished"" enough -- until he is chosen for a 4-month expedition to Mars by a renegade scientist. The Mars J-21, his friend, and stowaway Single O visit is full of scantily clad women doing Busby Berkeley-style dance numbers and worshiping a fat middle-aged man.",2.126,"/3fY0nrTs0QhrpBLe6dGAosBYfv2.jpg","1930-11-23","Just Imagine",FALSE,5.55,20,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
FALSE,"/mZk2fz2Wok6EsESjXbNW8NDXxP0.jpg",108224,"en","Whoopee!","Western sheriff Bob Wells is preparing to marry Sally Morgan; she loves part-Indian Wanenis, whose race is an obstacle. Sally flees the wedding with hypochondriac Henry Williams, who thinks he's just giving her a ride; but she left a note saying they've eloped! Chasing them are jilted Bob, Henry's nurse Mary (who's been trying to seduce him) and others.",2.444,"/jVggH7wheJahCoQWUzt1CA2KGVN.jpg","1930-09-26","Whoopee!",FALSE,6.462,13,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FALSE,"/tJPLNOa3W45reECRkA0nVluL5Ah.jpg",173746,"en","The Right to Love","A woman becomes estranged from her daughter when the girl learns that she is illegitimate.",2.015,"/1hDxkqS8tlvMqBIiRKccX1A06n8.jpg","1930-12-27","The Right to Love",FALSE,5.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/4kcUGPbSZZvvTjve3DrJo3erzFT.jpg",42815,"en","The Criminal Code","After young Robert Graham commits a murder while drunk and defending his girlfriend, he is prosecuted by ambitious Mark Brady and sentenced to 10 years. Six years later, Brady becomes the prison warden and offers the beleaguered Robert a job as his chauffeur. Robert cleans up his act, but, on the eve of his pardon, his cellmate drags him back into the world of violence, and he faces a difficult choice that could return him to prison.",3.107,"/nshRsmnw7wpE2fsRkVrCED7uCcI.jpg","1931-01-03","The Criminal Code",FALSE,6.093,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FALSE,"/1n6OeLYXzDZ5TnuyWj9ysatBDyv.jpg",81847,"en","The Dawn Patrol","World War I ace Dick Courtney derides the leadership of his superior officer, but he soon is promoted to squadron commander and learns harsh lessons about sending subordinates to their deaths.",1.967,"/iCi0rIsbn1BOgQknhAY8VTk8Ve6.jpg","1930-07-10","The Dawn Patrol",FALSE,6.6,25,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/Ac6WZRfp3NnJD0QsqkgfEXDs4qW.jpg",26699,"en","The Doorway to Hell","A vicious crime lord decides that he has had enough and much to the shock of his colleagues decides to give the business to his second in command and retire to Florida after marrying his moll. Unfortunately, he has no idea that she and the man are lovers.",5.16,"/jZgIKq8CHrcy17Mdb4VMGMQNV3a.jpg","1930-10-18","The Doorway to Hell",FALSE,6.3,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FALSE,"/jKaDEqw21pVCBeshGj6vy6ek2WD.jpg",166010,"en","Laughter","Zeigfeld Follies beauty Peggy marries an older man, C. Morton Gibson. Although she soon grows tired of their sedate life, she refuses the attentions of her longtime friend, the volatile sculptor Ralph Le Saint. When pianist Paul Lockridge arrives from Paris, he begs Peggy to run away with him to France, where they can share adventure and a full life -- but complications arise for Peggy when Gibson's attractive daughter visits.",2.89,"/uMJeVQWtQzN6ONQfPvtzGuw7cDL.jpg","1930-09-24","Laughter",FALSE,4.9,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/vT5TmlYo9Y16KGMx86bD3KLMIbL.jpg",42816,"en","The Champ","A broken-down alcoholic prizefighter struggles to keep custody of his adoring son.",5.072,"/5miye3zystUco0k4WtN5cKoKJB.jpg","1931-11-21","The Champ",FALSE,7.019,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/5InW3Pq4Q8EcKCHUaV7aoZEsDZj.jpg",95004,"en","The Guardsman","An acclaimed actor and his equally acclaimed actress wife, who have been married for less than a year, are already showing signs of strain in their marriage. The actor believes his wife is capable of infidelity and sets out to prove this is so. Disguising himself as the kind of man he believes she fancies (a Russian military officer), the actor woos his wife while she believes her husband to be out of town.",2.421,"/qFCg6EJPLidIgwwolbwLBb42qEG.jpg","1931-10-20","The Guardsman",FALSE,5.3,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/i2Wb6QsKg14tl4p9HgJENfUCqhh.jpg",3019,"en","Dr. Jekyll and Mr. Hyde","Dr. Henry Jekyll believes that there are two distinct sides to men - a good and an evil side. He believes that by separating the two, man can become liberated. He succeeds in his experiments with chemicals to accomplish this and transforms into Hyde to commit horrendous crimes. When he discontinues use of the drug, it is already too late.",10.651,"/mZtQORzQWkCSqeeHApH6vJDA1D2.jpg","1931-12-24","Dr. Jekyll and Mr. Hyde",FALSE,7.3,281,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
FALSE,"/rwibCiTPoyLFtu7pfkihwgOJVf0.jpg",162753,"en","Helping Grandma","The kids' adopted grandma decides to sell her store, but can't decide whom to sell it to. The kids try to help her out.",1.734,"/fXbpPvjxiTkk3lTghG0BAXm3uej.jpg","1931-01-03","Helping Grandma",FALSE,6.8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/xwxY69Lff2QxjejgfbSx1RL6FlN.jpg",85504,"en","The Sin of Madelon Claudet","Out of jail for a crime she did not commit, Madelon turns to prostitution and thievery to send her illegitimate son to medical school.",2.687,"/6Y3PTsAukFXvHojykl3Z6rmfn5p.jpg","1931-10-23","The Sin of Madelon Claudet",FALSE,5.875,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/naHXHsdkizGec3ndo3kwcwamLos.jpg",31514,"fr","À nous la liberté","In this classic French satire, Louis, a convict, escapes from prison and takes on legitimate work, making his way up in the business world. Eventually becoming the head of a successful factory, Louis opts to modernize his company with mechanical innovations. But when his friend Émile finally leaves jail years later and reunites with Louis, the past catches up with them. The two, worried about being apprehended by police, long to flee the confines of industry.",6.016,"/z6XdIxE1CRqSgfOJxX1nGik6CGm.jpg","1931-12-18","À Nous la Liberté",FALSE,7,93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/blUOUJwd6NpCgOIbofFukQKcBO4.jpg",84298,"en","Arrowsmith","A medical researcher is sent to a plague outbreak, where he has to decide priorities for the use of a vaccine.",3.31,"/urUy4jYuRs53WSmE0t0BivUSQjC.jpg","1931-12-07","Arrowsmith",FALSE,6.462,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/4R0SRWGwTKG5NatS4AkpUqbdeiL.jpg",87306,"en","Transatlantic","As a luxurious ocean liner makes its way across the Atlantic Ocean, the audience is made privy to the travails of several of its passengers. Edmund Lowe heads the cast as Monty Greer, a suave gambler who falls in love with Judy, the daughter of immigrant lens grinder Rudolph Kramer. In trying to recover some valuable securities stolen from banker Henry Graham, Greer finds himself in the middle of a fierce gun battle in the ship's engine room. Meanwhile, Graham, who has been cheating on his wife Kay with sexy dancer Sigrid Carline, is murdered by person or persons unknown.",2.586,"/g5VO60xVoXZnMbugbkLqpn4E9YC.jpg","1931-08-19","Transatlantic",FALSE,5.545,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FALSE,"/a2M2cG9pwZmFkGlyAAseHTGuxWQ.jpg",84299,"en","Bad Girl","A man and woman, skeptical about romance, nonetheless fall in love and are wed, but their lack of confidence in the opposite sex haunts their marriage.",2.33,"/kUwfDGMbTdb3Foc8p0cG7urBQBW.jpg","1931-08-13","Bad Girl",FALSE,5.9,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/sy5ABckvrfsMvAd1AGeWMHJH9yj.jpg",42669,"en","Five Star Final","Searching for headlines at any cost, an unscrupulous newspaper owner forces his editor to print a serial based on a past murder, tormenting a woman involved.",2.852,"/1DZF4buRoDNsnAtkQZd8fIYVCCV.jpg","1931-09-26","Five Star Final",FALSE,6.554,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FALSE,NA,80909,"de","Eine Nacht im Grandhotel","Fritz is in love with artist Glay, who stays at the Grand Hotel. In spite of not having any money he gets to know her, invites her to supper and after dancing a tango even hires the royal suite. How will he get out of this is a mystery even to himself.",0.487,NA,"1931-12-08","One Night at the Grand Hotel",FALSE,5.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/55I6zlV1WILGMSzRXE6CbQlUQSV.jpg",31409,"en","The Smiling Lieutenant","An amorous lieutenant is forced to marry a socially awkward princess, though he tries to keep his violin-playing girlfriend on the side.",4.575,"/6CiCOw0DYgi2Fjn3Bl8O5AAYH17.jpg","1931-08-01","The Smiling Lieutenant",FALSE,6.861,54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/akgwgY79G3zC5wqhzwldBdP5ARl.jpg",134360,"en","Mickey's Orphans","At Christmas time, Mickey Mouse, Minnie and Pluto are beset by an enormous litter of bratty orphan cats.",3.482,"/eSLKPBVg7UFgUAYnpjIutXGgxnT.jpg","1931-12-09","Mickey's Orphans",FALSE,6,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FALSE,NA,173861,"en","Scratch-As-Catch-Can","Scratch-As-Catch-Can is a 1932 American short comedy film directed by Mark Sandrich. It was nominated for an Academy Award at the 5th Academy Awards for Best Short Subject (Comedy).",1.917,"/vITWW591eu4ZzBpZB3laTmbypMH.jpg","1931-11-06","Scratch-As-Catch-Can",FALSE,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,NA,233374,"en","Stout Hearts and Willing Hands","Stout Hearts and Willing Hands is a 1931 short comedy film directed by Bryan Foy. It was nominated for an Academy Award in 1932 for Best Short Subject (Comedy), but was disqualified.",0.341,NA,"1931-06-15","Stout Hearts and Willing Hands",FALSE,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,NA,173750,"en","Wrestling Swordfish","Wrestling Swordfish is a 1931 American short adventure film produced by Mack Sennett. In 1932, it won an Oscar for Best Short Subject (Novelty) at the 5th Academy Awards.",1.43,"/8PBgN5xj9NYB0INuD18rDwj5Gta.jpg","1931-11-08","Wrestling Swordfish",FALSE,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
